,Unnamed: 0,id,no_of_libraries,no_of_laboratories,no_of_conference_halls,no_of_health_centers,no_of_computer_centers,sum
4592,4592,177924,1.0,0.0,1.0,0.0,0.0,2.0
4593,4593,154521,1.0,1.0,1.0,1.0,1.0,5.0
4594,4594,169559,1.0,1.0,1.0,1.0,1.0,5.0
4595,4595,180109,1.0,1.0,1.0,0.0,1.0,4.0
4596,4596,199405,1.0,1.0,1.0,0.0,1.0,4.0
4597,4597,184231,1.0,1.0,1.0,1.0,1.0,5.0
4598,4598,192444,1.0,1.0,1.0,0.0,1.0,4.0
4599,4599,189657,1.0,1.0,1.0,0.0,1.0,4.0
4600,4600,197637,1.0,1.0,1.0,1.0,1.0,5.0
4601,4601,164408,1.0,1.0,0.0,0.0,1.0,3.0
4602,4602,176900,1.0,1.0,2.0,1.0,1.0,6.0
4603,4603,209972,1.0,1.0,1.0,1.0,1.0,5.0
4604,4604,202354,1.0,1.0,0.0,0.0,1.0,3.0
4605,4605,172024,1.0,0.0,0.0,0.0,1.0,2.0
4606,4606,171345,1.0,1.0,1.0,1.0,1.0,5.0
4607,4607,163912,1.0,0.0,1.0,0.0,0.0,2.0
4608,4608,169536,1.0,1.0,1.0,1.0,1.0,5.0
4609,4609,155772,1.0,1.0,1.0,1.0,1.0,5.0
4610,4610,181222,1.0,1.0,1.0,0.0,1.0,4.0
4611,4611,172584,1.0,1.0,0.0,0.0,1.0,3.0
4612,4612,208042,1.0,1.0,1.0,1.0,3.0,7.0
4613,4613,178982,1.0,0.0,0.0,0.0,2.0,3.0
4614,4614,159196,1.0,1.0,1.0,1.0,0.0,4.0
4615,4615,185128,1.0,22.0,4.0,1.0,2.0,30.0
4616,4616,186596,1.0,1.0,1.0,1.0,1.0,5.0
4617,4617,156329,1.0,1.0,0.0,0.0,1.0,3.0
4618,4618,160720,1.0,1.0,1.0,1.0,1.0,5.0
4619,4619,181991,1.0,0.0,1.0,0.0,1.0,3.0
4620,4620,170834,1.0,0.0,0.0,0.0,1.0,2.0
4621,4621,179053,1.0,1.0,1.0,0.0,1.0,4.0
4622,4622,202509,1.0,0.0,1.0,0.0,0.0,2.0
4623,4623,168273,1.0,1.0,1.0,0.0,1.0,4.0
4624,4624,195719,1.0,1.0,0.0,0.0,1.0,3.0
4625,4625,155016,1.0,52.0,1.0,1.0,1.0,56.0
4626,4626,195490,1.0,1.0,0.0,0.0,0.0,2.0
4627,4627,202877,1.0,2.0,1.0,1.0,0.0,5.0
4628,4628,209324,1.0,0.0,0.0,0.0,1.0,2.0
4629,4629,156817,1.0,1.0,1.0,0.0,1.0,4.0
4630,4630,208394,1.0,1.0,1.0,1.0,1.0,5.0
4631,4631,193780,1.0,1.0,1.0,1.0,1.0,5.0
4632,4632,168822,1.0,1.0,1.0,0.0,1.0,4.0
4633,4633,176215,1.0,1.0,1.0,1.0,1.0,5.0
4634,4634,205534,1.0,10.0,1.0,1.0,1.0,14.0
4635,4635,209117,1.0,1.0,1.0,1.0,1.0,5.0
4636,4636,166747,1.0,2.0,1.0,0.0,1.0,5.0
4637,4637,186960,1.0,1.0,1.0,0.0,1.0,4.0
4638,4638,175197,1.0,1.0,1.0,0.0,1.0,4.0
4639,4639,202483,1.0,0.0,0.0,0.0,1.0,2.0
4640,4640,156115,1.0,1.0,0.0,0.0,1.0,3.0
4641,4641,165154,1.0,0.0,1.0,0.0,0.0,2.0
4642,4642,186916,1.0,1.0,1.0,0.0,1.0,4.0
4643,4643,181176,1.0,67.0,9.0,1.0,1.0,79.0
4644,4644,167217,1.0,0.0,0.0,0.0,1.0,2.0
4645,4645,185832,1.0,1.0,1.0,0.0,1.0,4.0
4646,4646,202476,0.0,0.0,0.0,0.0,0.0,0.0
4647,4647,181512,1.0,1.0,1.0,1.0,1.0,5.0
4648,4648,187813,1.0,0.0,1.0,0.0,0.0,2.0
4649,4649,207294,1.0,3.0,0.0,0.0,1.0,5.0
4650,4650,155976,1.0,9.0,1.0,1.0,1.0,13.0
4651,4651,179478,1.0,3.0,0.0,0.0,1.0,5.0
4652,4652,191799,1.0,151.0,1.0,0.0,0.0,153.0
4653,4653,190268,1.0,1.0,1.0,1.0,1.0,5.0
4654,4654,209185,1.0,1.0,1.0,0.0,1.0,4.0
4655,4655,195615,1.0,1.0,1.0,0.0,1.0,4.0
4656,4656,164530,1.0,0.0,0.0,0.0,1.0,2.0
4657,4657,207854,1.0,0.0,1.0,0.0,1.0,3.0
4658,4658,191935,1.0,1.0,1.0,1.0,1.0,5.0
4659,4659,165310,1.0,6.0,1.0,1.0,1.0,10.0
4660,4660,179496,1.0,1.0,0.0,0.0,1.0,3.0
4661,4661,164345,1.0,1.0,1.0,1.0,1.0,5.0
4662,4662,180808,1.0,0.0,0.0,0.0,0.0,1.0
4663,4663,198910,1.0,3.0,1.0,0.0,2.0,7.0
4664,4664,167949,1.0,50.0,5.0,1.0,1.0,58.0
4665,4665,155266,1.0,0.0,1.0,0.0,1.0,3.0
4666,4666,191722,1.0,4.0,1.0,1.0,1.0,8.0
4667,4667,193264,1.0,1.0,1.0,1.0,1.0,5.0
4668,4668,164665,1.0,1.0,1.0,1.0,1.0,5.0
4669,4669,164348,1.0,1.0,1.0,1.0,1.0,5.0
4670,4670,196088,1.0,1.0,1.0,0.0,1.0,4.0
4671,4671,188521,1.0,1.0,0.0,1.0,1.0,4.0
4672,4672,169919,1.0,1.0,1.0,0.0,0.0,3.0
4673,4673,177047,1.0,1.0,1.0,1.0,1.0,5.0
4674,4674,168287,1.0,1.0,1.0,1.0,1.0,5.0
4675,4675,186822,1.0,1.0,1.0,0.0,1.0,4.0
4676,4676,167406,1.0,5.0,1.0,0.0,1.0,8.0
4677,4677,194425,1.0,10.0,1.0,1.0,1.0,14.0
4678,4678,172272,1.0,1.0,1.0,1.0,1.0,5.0
4679,4679,171216,1.0,1.0,0.0,1.0,1.0,4.0
4680,4680,155903,1.0,7.0,2.0,1.0,1.0,12.0
4681,4681,183997,1.0,1.0,0.0,0.0,1.0,3.0
4682,4682,202005,1.0,4.0,1.0,1.0,1.0,8.0
4683,4683,177797,0.0,0.0,0.0,0.0,0.0,0.0
4684,4684,164095,1.0,40.0,1.0,1.0,1.0,44.0
4685,4685,177651,2.0,22.0,2.0,0.0,2.0,28.0
4686,4686,188493,1.0,0.0,1.0,0.0,1.0,3.0
4687,4687,208907,1.0,1.0,0.0,0.0,0.0,2.0
4688,4688,154508,1.0,1.0,1.0,1.0,1.0,5.0
4689,4689,197857,1.0,0.0,1.0,0.0,1.0,3.0
4690,4690,173058,1.0,13.0,1.0,0.0,2.0,17.0
4691,4691,198311,1.0,0.0,1.0,0.0,1.0,3.0
4692,4692,177934,1.0,1.0,1.0,1.0,1.0,5.0
4693,4693,154848,1.0,1.0,1.0,0.0,1.0,4.0
4694,4694,164597,1.0,0.0,1.0,0.0,1.0,3.0
4695,4695,173413,1.0,1.0,1.0,0.0,1.0,4.0
4696,4696,188884,1.0,1.0,1.0,0.0,0.0,3.0
4697,4697,160871,1.0,1.0,1.0,1.0,1.0,5.0
4698,4698,208940,1.0,1.0,1.0,0.0,1.0,4.0
4699,4699,203742,1.0,0.0,0.0,0.0,2.0,3.0
4700,4700,206054,1.0,0.0,0.0,0.0,1.0,2.0
4701,4701,200241,0.0,0.0,0.0,0.0,0.0,0.0
4702,4702,169454,1.0,1.0,1.0,0.0,1.0,4.0
4703,4703,208568,1.0,1.0,1.0,1.0,1.0,5.0
4704,4704,164519,1.0,1.0,0.0,0.0,1.0,3.0
4705,4705,196973,1.0,6.0,1.0,0.0,1.0,9.0
4706,4706,203780,1.0,1.0,1.0,0.0,1.0,4.0
4707,4707,190538,1.0,0.0,1.0,0.0,1.0,3.0
4708,4708,186172,1.0,5.0,1.0,1.0,1.0,9.0
4709,4709,183780,1.0,1.0,1.0,1.0,0.0,4.0
4710,4710,175830,1.0,4.0,1.0,0.0,1.0,7.0
4711,4711,177322,1.0,1.0,1.0,1.0,1.0,5.0
4712,4712,182169,1.0,11.0,1.0,0.0,1.0,14.0
4713,4713,208991,0.0,0.0,0.0,0.0,0.0,0.0
4714,4714,162669,1.0,1.0,1.0,0.0,1.0,4.0
4715,4715,157344,1.0,1.0,0.0,0.0,1.0,3.0
4716,4716,201830,1.0,1.0,1.0,0.0,1.0,4.0
4717,4717,180046,1.0,2.0,1.0,0.0,3.0,7.0
4718,4718,182546,1.0,0.0,0.0,0.0,1.0,2.0
4719,4719,206886,1.0,1.0,0.0,0.0,1.0,3.0
4720,4720,183678,1.0,1.0,1.0,1.0,1.0,5.0
4721,4721,194572,1.0,11.0,0.0,0.0,1.0,13.0
4722,4722,209694,1.0,1.0,1.0,1.0,1.0,5.0
4723,4723,206496,1.0,0.0,0.0,0.0,1.0,2.0
4724,4724,170743,1.0,2.0,1.0,0.0,1.0,5.0
4725,4725,155911,1.0,1.0,1.0,0.0,1.0,4.0
4726,4726,156865,1.0,1.0,1.0,0.0,1.0,4.0
4727,4727,195648,1.0,1.0,1.0,1.0,1.0,5.0
4728,4728,194486,0.0,0.0,0.0,0.0,0.0,0.0
4729,4729,200194,1.0,1.0,1.0,0.0,1.0,4.0
4730,4730,194529,1.0,1.0,1.0,0.0,1.0,4.0
4731,4731,161274,1.0,0.0,0.0,0.0,1.0,2.0
4732,4732,168316,1.0,0.0,0.0,0.0,0.0,1.0
4733,4733,186186,1.0,8.0,1.0,0.0,1.0,11.0
4734,4734,165534,1.0,1.0,1.0,1.0,1.0,5.0
4735,4735,189616,2.0,7.0,3.0,0.0,2.0,14.0
4736,4736,169139,1.0,1.0,1.0,1.0,1.0,5.0
4737,4737,182787,1.0,1.0,1.0,1.0,1.0,5.0
4738,4738,184229,1.0,1.0,1.0,1.0,1.0,5.0
4739,4739,206883,1.0,3.0,1.0,0.0,1.0,6.0
4740,4740,204840,0.0,1.0,1.0,0.0,0.0,2.0
4741,4741,203588,1.0,0.0,0.0,0.0,0.0,1.0
4742,4742,172486,1.0,1.0,1.0,1.0,1.0,5.0
4743,4743,198597,1.0,1.0,1.0,1.0,1.0,5.0
4744,4744,163637,1.0,0.0,1.0,0.0,0.0,2.0
4745,4745,157927,1.0,1.0,1.0,1.0,1.0,5.0
4746,4746,157109,1.0,0.0,0.0,0.0,1.0,2.0
4747,4747,162613,1.0,0.0,0.0,0.0,0.0,1.0
4748,4748,172306,1.0,4.0,0.0,1.0,1.0,7.0
4749,4749,210145,1.0,4.0,1.0,1.0,1.0,8.0
4750,4750,172557,1.0,13.0,1.0,1.0,2.0,18.0
4751,4751,198084,1.0,1.0,1.0,0.0,1.0,4.0
4752,4752,185447,1.0,0.0,1.0,1.0,1.0,4.0
4753,4753,192919,1.0,4.0,1.0,1.0,1.0,8.0
4754,4754,159824,1.0,0.0,1.0,0.0,0.0,2.0
4755,4755,169150,1.0,1.0,1.0,1.0,1.0,5.0
4756,4756,209672,1.0,1.0,0.0,0.0,0.0,2.0
4757,4757,206418,1.0,1.0,1.0,1.0,1.0,5.0
4758,4758,176544,1.0,1.0,1.0,1.0,1.0,5.0
4759,4759,156556,1.0,0.0,0.0,0.0,1.0,2.0
4760,4760,162046,1.0,1.0,1.0,1.0,2.0,6.0
4761,4761,185308,1.0,68.0,1.0,1.0,1.0,72.0
4762,4762,196552,1.0,1.0,1.0,0.0,1.0,4.0
4763,4763,187164,1.0,1.0,1.0,0.0,1.0,4.0
4764,4764,180866,1.0,0.0,1.0,1.0,1.0,4.0
4765,4765,197604,1.0,0.0,0.0,0.0,0.0,1.0
4766,4766,156270,1.0,0.0,1.0,0.0,1.0,3.0
4767,4767,181516,1.0,1.0,1.0,0.0,1.0,4.0
4768,4768,191232,1.0,0.0,0.0,1.0,1.0,3.0
4769,4769,180254,1.0,1.0,0.0,0.0,0.0,2.0
4770,4770,179650,1.0,8.0,1.0,0.0,1.0,11.0
4771,4771,188751,1.0,1.0,1.0,1.0,1.0,5.0
4772,4772,195321,1.0,6.0,1.0,1.0,1.0,10.0
4773,4773,191890,1.0,1.0,0.0,0.0,1.0,3.0
4774,4774,170213,1.0,1.0,1.0,1.0,1.0,5.0
4775,4775,207289,1.0,5.0,1.0,0.0,0.0,7.0
4776,4776,164952,1.0,1.0,1.0,0.0,1.0,4.0
4777,4777,206073,1.0,1.0,0.0,0.0,1.0,3.0
4778,4778,158518,1.0,1.0,1.0,0.0,1.0,4.0
4779,4779,170264,2.0,5.0,1.0,1.0,1.0,10.0
4780,4780,176191,3.0,6.0,2.0,1.0,3.0,15.0
4781,4781,176674,1.0,2.0,1.0,0.0,1.0,5.0
4782,4782,169715,1.0,1.0,1.0,0.0,1.0,4.0
4783,4783,162995,1.0,1.0,1.0,1.0,1.0,5.0
4784,4784,196191,3.0,34.0,1.0,1.0,9.0,48.0
4785,4785,208181,1.0,1.0,1.0,1.0,1.0,5.0
4786,4786,209761,1.0,1.0,1.0,1.0,1.0,5.0
4787,4787,186620,1.0,1.0,1.0,0.0,1.0,4.0
4788,4788,186241,1.0,6.0,0.0,0.0,0.0,7.0
4789,4789,163065,1.0,1.0,1.0,1.0,1.0,5.0
4790,4790,170598,1.0,1.0,1.0,0.0,1.0,4.0
4791,4791,189573,1.0,1.0,1.0,1.0,1.0,5.0
4792,4792,204767,1.0,1.0,1.0,1.0,1.0,5.0
4793,4793,158736,1.0,1.0,1.0,1.0,1.0,5.0
4794,4794,164924,1.0,4.0,2.0,1.0,1.0,9.0
4795,4795,203665,1.0,1.0,1.0,1.0,1.0,5.0
4796,4796,190046,2.0,20.0,1.0,1.0,2.0,26.0
4797,4797,188462,0.0,0.0,0.0,0.0,0.0,0.0
4798,4798,204615,1.0,1.0,1.0,1.0,1.0,5.0
4799,4799,199843,1.0,1.0,1.0,0.0,1.0,4.0
4800,4800,179839,1.0,1.0,1.0,1.0,1.0,5.0
4801,4801,209400,1.0,36.0,1.0,1.0,1.0,40.0
4802,4802,163565,1.0,1.0,1.0,1.0,1.0,5.0
4803,4803,168156,1.0,1.0,1.0,0.0,1.0,4.0
4804,4804,168285,1.0,8.0,1.0,1.0,1.0,12.0
4805,4805,187456,1.0,4.0,0.0,0.0,1.0,6.0
4806,4806,208245,1.0,1.0,1.0,0.0,1.0,4.0
4807,4807,157324,1.0,1.0,1.0,0.0,1.0,4.0
4808,4808,183848,1.0,1.0,0.0,0.0,0.0,2.0
4809,4809,170232,1.0,1.0,0.0,1.0,1.0,4.0
4810,4810,164257,1.0,1.0,1.0,1.0,1.0,5.0
4811,4811,163477,1.0,12.0,1.0,0.0,1.0,15.0
4812,4812,155172,1.0,5.0,1.0,0.0,1.0,8.0
4813,4813,159447,1.0,1.0,1.0,0.0,1.0,4.0
4814,4814,187241,1.0,1.0,1.0,1.0,1.0,5.0
4815,4815,202644,1.0,1.0,1.0,1.0,1.0,5.0
4816,4816,205344,1.0,1.0,0.0,0.0,0.0,2.0
4817,4817,208699,1.0,1.0,1.0,0.0,1.0,4.0
4818,4818,191539,1.0,1.0,0.0,0.0,0.0,2.0
4819,4819,206980,1.0,5.0,0.0,0.0,1.0,7.0
4820,4820,156325,1.0,1.0,1.0,1.0,1.0,5.0
4821,4821,178071,1.0,3.0,1.0,1.0,3.0,9.0
4822,4822,187877,1.0,0.0,0.0,0.0,1.0,2.0
4823,4823,180489,1.0,7.0,1.0,1.0,1.0,11.0
4824,4824,185910,1.0,0.0,0.0,0.0,1.0,2.0
4825,4825,196233,1.0,0.0,1.0,0.0,1.0,3.0
4826,4826,177024,1.0,4.0,1.0,0.0,2.0,8.0
4827,4827,188090,1.0,1.0,1.0,2.0,1.0,6.0
4828,4828,200464,1.0,1.0,1.0,0.0,1.0,4.0
4829,4829,174129,1.0,4.0,1.0,1.0,1.0,8.0
4830,4830,173204,1.0,1.0,0.0,0.0,1.0,3.0
4831,4831,178260,2.0,0.0,2.0,1.0,2.0,7.0
4832,4832,164320,1.0,0.0,1.0,0.0,0.0,2.0
4833,4833,205765,1.0,1.0,1.0,1.0,1.0,5.0
4834,4834,198921,1.0,3.0,1.0,0.0,1.0,6.0
4835,4835,196361,1.0,2.0,1.0,1.0,1.0,6.0
4836,4836,168936,1.0,1.0,1.0,1.0,1.0,5.0
4837,4837,173438,1.0,5.0,1.0,0.0,1.0,8.0
4838,4838,156647,1.0,12.0,1.0,1.0,1.0,16.0
4839,4839,157440,1.0,1.0,1.0,0.0,0.0,3.0
4840,4840,155039,1.0,37.0,1.0,1.0,3.0,43.0
4841,4841,165007,1.0,0.0,1.0,0.0,1.0,3.0
4842,4842,191084,1.0,1.0,1.0,1.0,1.0,5.0
4843,4843,165560,1.0,3.0,1.0,0.0,1.0,6.0
4844,4844,194039,1.0,2.0,1.0,0.0,1.0,5.0
4845,4845,163275,1.0,1.0,1.0,0.0,1.0,4.0
4846,4846,185627,1.0,19.0,1.0,1.0,1.0,23.0
4847,4847,206458,1.0,1.0,1.0,0.0,1.0,4.0
4848,4848,196416,1.0,1.0,1.0,0.0,1.0,4.0
4849,4849,203376,1.0,1.0,0.0,0.0,1.0,3.0
4850,4850,180687,1.0,20.0,1.0,1.0,1.0,24.0
4851,4851,181956,1.0,1.0,1.0,1.0,4.0,8.0
4852,4852,185168,1.0,58.0,1.0,1.0,1.0,62.0
4853,4853,188339,1.0,1.0,1.0,1.0,1.0,5.0
4854,4854,179429,1.0,1.0,1.0,1.0,1.0,5.0
4855,4855,200798,1.0,2.0,0.0,0.0,1.0,4.0
4856,4856,165360,1.0,1.0,1.0,1.0,1.0,5.0
4857,4857,199460,1.0,36.0,0.0,1.0,1.0,39.0
4858,4858,205521,1.0,11.0,1.0,0.0,1.0,14.0
4859,4859,170270,1.0,26.0,2.0,2.0,8.0,39.0
4860,4860,187904,1.0,1.0,1.0,0.0,1.0,4.0
4861,4861,185238,1.0,1.0,0.0,0.0,1.0,3.0
4862,4862,159950,1.0,40.0,1.0,1.0,1.0,44.0
4863,4863,187101,1.0,1.0,1.0,0.0,1.0,4.0
4864,4864,206235,1.0,1.0,1.0,0.0,1.0,4.0
4865,4865,189703,1.0,1.0,1.0,0.0,1.0,4.0
4866,4866,208526,1.0,5.0,0.0,0.0,1.0,7.0
4867,4867,168403,1.0,1.0,1.0,1.0,1.0,5.0
4868,4868,162702,1.0,1.0,1.0,2.0,1.0,6.0
4869,4869,168819,1.0,0.0,1.0,0.0,1.0,3.0
4870,4870,155593,1.0,0.0,1.0,0.0,1.0,3.0
4871,4871,193159,1.0,1.0,1.0,0.0,1.0,4.0
4872,4872,192927,1.0,1.0,0.0,0.0,1.0,3.0
4873,4873,197332,1.0,1.0,1.0,1.0,1.0,5.0
4874,4874,163261,1.0,0.0,1.0,0.0,1.0,3.0
4875,4875,170536,1.0,1.0,1.0,0.0,1.0,4.0
4876,4876,204068,1.0,6.0,1.0,0.0,1.0,9.0
4877,4877,171667,1.0,1.0,1.0,1.0,1.0,5.0
4878,4878,200283,1.0,4.0,1.0,0.0,0.0,6.0
4879,4879,207441,1.0,3.0,1.0,1.0,1.0,7.0
4880,4880,158620,1.0,11.0,1.0,1.0,1.0,15.0
4881,4881,206839,1.0,1.0,0.0,0.0,1.0,3.0
4882,4882,180095,1.0,1.0,1.0,0.0,1.0,4.0
4883,4883,182315,1.0,1.0,1.0,1.0,1.0,5.0
4884,4884,191597,1.0,1.0,1.0,0.0,1.0,4.0
4885,4885,201722,1.0,4.0,0.0,1.0,0.0,6.0
4886,4886,175662,1.0,1.0,1.0,1.0,1.0,5.0
4887,4887,172007,1.0,9.0,0.0,0.0,1.0,11.0
4888,4888,197208,1.0,1.0,1.0,0.0,1.0,4.0
4889,4889,208843,1.0,5.0,1.0,1.0,1.0,9.0
4890,4890,193664,1.0,1.0,1.0,1.0,1.0,5.0
4891,4891,193104,1.0,1.0,0.0,0.0,1.0,3.0
4892,4892,175238,1.0,23.0,1.0,0.0,1.0,26.0
4893,4893,178078,1.0,10.0,1.0,0.0,1.0,13.0
4894,4894,206884,1.0,1.0,1.0,1.0,1.0,5.0
4895,4895,182664,1.0,12.0,1.0,0.0,1.0,15.0
4896,4896,181426,1.0,1.0,1.0,1.0,1.0,5.0
4897,4897,173983,1.0,1.0,1.0,1.0,1.0,5.0
4898,4898,201226,0.0,0.0,0.0,0.0,0.0,0.0
4899,4899,205363,1.0,6.0,1.0,1.0,1.0,10.0
4900,4900,171974,1.0,1.0,1.0,1.0,1.0,5.0
4901,4901,179517,1.0,1.0,1.0,1.0,1.0,5.0
4902,4902,185956,1.0,1.0,1.0,0.0,1.0,4.0
4903,4903,202040,1.0,0.0,0.0,0.0,1.0,2.0
4904,4904,162331,1.0,1.0,0.0,0.0,1.0,3.0
4905,4905,206991,1.0,1.0,1.0,0.0,1.0,4.0
4906,4906,209401,1.0,6.0,1.0,0.0,0.0,8.0
4907,4907,162684,1.0,1.0,0.0,1.0,1.0,4.0
4908,4908,165823,1.0,4.0,0.0,0.0,2.0,7.0
4909,4909,177543,1.0,1.0,1.0,0.0,1.0,4.0
4910,4910,172416,1.0,5.0,1.0,0.0,1.0,8.0
4911,4911,173156,1.0,15.0,1.0,0.0,1.0,18.0
4912,4912,163612,1.0,0.0,1.0,0.0,1.0,3.0
4913,4913,165216,1.0,1.0,1.0,0.0,0.0,3.0
4914,4914,207684,1.0,1.0,1.0,0.0,1.0,4.0
4915,4915,189154,1.0,0.0,0.0,0.0,0.0,1.0
4916,4916,199925,1.0,1.0,0.0,0.0,1.0,3.0
4917,4917,167462,1.0,9.0,1.0,0.0,2.0,13.0
4918,4918,163247,1.0,1.0,1.0,1.0,1.0,5.0
4919,4919,170234,1.0,1.0,1.0,0.0,0.0,3.0
4920,4920,166313,1.0,5.0,0.0,1.0,1.0,8.0
4921,4921,187651,1.0,0.0,0.0,0.0,1.0,2.0
4922,4922,199577,1.0,1.0,0.0,0.0,0.0,2.0
4923,4923,192944,1.0,7.0,0.0,0.0,0.0,8.0
4924,4924,206690,1.0,4.0,2.0,0.0,1.0,8.0
4925,4925,161528,1.0,1.0,1.0,1.0,1.0,5.0
4926,4926,166429,1.0,1.0,1.0,1.0,1.0,5.0
4927,4927,198606,1.0,1.0,1.0,0.0,1.0,4.0
4928,4928,198912,1.0,1.0,1.0,1.0,1.0,5.0
4929,4929,201641,1.0,6.0,1.0,1.0,1.0,10.0
4930,4930,175131,1.0,1.0,1.0,0.0,1.0,4.0
4931,4931,171340,1.0,2.0,1.0,1.0,0.0,5.0
4932,4932,167309,1.0,8.0,0.0,1.0,1.0,11.0
4933,4933,208855,1.0,1.0,0.0,0.0,1.0,3.0
4934,4934,180717,1.0,1.0,1.0,1.0,1.0,5.0
4935,4935,197369,1.0,10.0,0.0,1.0,1.0,13.0
4936,4936,173237,1.0,0.0,0.0,0.0,0.0,1.0
4937,4937,189590,1.0,0.0,1.0,0.0,1.0,3.0
4938,4938,161672,1.0,1.0,0.0,0.0,1.0,3.0
4939,4939,185559,1.0,1.0,1.0,1.0,1.0,5.0
4940,4940,208423,1.0,1.0,0.0,0.0,1.0,3.0
4941,4941,182100,2.0,66.0,9.0,1.0,1.0,79.0
4942,4942,159016,1.0,1.0,1.0,0.0,1.0,4.0
4943,4943,174931,1.0,1.0,1.0,1.0,1.0,5.0
4944,4944,161389,1.0,1.0,1.0,0.0,1.0,4.0
4945,4945,170557,1.0,1.0,1.0,0.0,1.0,4.0
4946,4946,209683,1.0,1.0,1.0,0.0,1.0,4.0
4947,4947,156853,1.0,1.0,0.0,0.0,1.0,3.0
4948,4948,205688,1.0,1.0,1.0,0.0,1.0,4.0
4949,4949,158728,2.0,3.0,1.0,1.0,1.0,8.0
4950,4950,168715,1.0,2.0,1.0,0.0,1.0,5.0
4951,4951,205906,1.0,0.0,0.0,0.0,1.0,2.0
4952,4952,203831,1.0,1.0,0.0,0.0,1.0,3.0
4953,4953,199556,1.0,0.0,1.0,0.0,1.0,3.0
4954,4954,196908,1.0,1.0,0.0,0.0,0.0,2.0
4955,4955,192462,1.0,15.0,1.0,0.0,1.0,18.0
4956,4956,208844,1.0,3.0,0.0,0.0,0.0,4.0
4957,4957,203320,1.0,2.0,0.0,0.0,1.0,4.0
4958,4958,165506,0.0,0.0,0.0,0.0,0.0,0.0
4959,4959,180191,1.0,1.0,1.0,1.0,1.0,5.0
4960,4960,170690,1.0,1.0,0.0,0.0,0.0,2.0
4961,4961,176275,1.0,1.0,1.0,0.0,1.0,4.0
4962,4962,163996,1.0,1.0,1.0,1.0,1.0,5.0
4963,4963,167205,1.0,0.0,0.0,0.0,0.0,1.0
4964,4964,192415,1.0,0.0,0.0,0.0,0.0,1.0
4965,4965,182923,1.0,1.0,1.0,1.0,1.0,5.0
4966,4966,181853,1.0,0.0,1.0,1.0,1.0,4.0
4967,4967,206138,1.0,0.0,1.0,1.0,1.0,4.0
4968,4968,192384,1.0,1.0,1.0,1.0,1.0,5.0
4969,4969,169057,1.0,7.0,1.0,1.0,1.0,11.0
4970,4970,191377,1.0,0.0,0.0,0.0,1.0,2.0
4971,4971,165485,1.0,0.0,0.0,0.0,1.0,2.0
4972,4972,165931,1.0,1.0,1.0,0.0,1.0,4.0
4973,4973,175138,0.0,0.0,0.0,0.0,0.0,0.0
4974,4974,176369,1.0,1.0,1.0,0.0,1.0,4.0
4975,4975,185490,1.0,8.0,1.0,1.0,1.0,12.0
4976,4976,165441,1.0,1.0,0.0,0.0,0.0,2.0
4977,4977,168306,1.0,1.0,0.0,1.0,1.0,4.0
4978,4978,187523,1.0,1.0,1.0,1.0,1.0,5.0
4979,4979,208459,1.0,0.0,1.0,0.0,1.0,3.0
4980,4980,200259,1.0,15.0,5.0,1.0,1.0,23.0
4981,4981,162765,1.0,12.0,1.0,0.0,1.0,15.0
4982,4982,196176,1.0,0.0,1.0,0.0,1.0,3.0
4983,4983,157089,1.0,0.0,1.0,0.0,1.0,3.0
4984,4984,182036,1.0,1.0,0.0,0.0,1.0,3.0
4985,4985,191152,1.0,1.0,1.0,0.0,1.0,4.0
4986,4986,167305,1.0,7.0,1.0,0.0,1.0,10.0
4987,4987,160357,1.0,6.0,1.0,0.0,1.0,9.0
4988,4988,189789,1.0,1.0,1.0,1.0,1.0,5.0
4989,4989,179916,1.0,1.0,1.0,1.0,1.0,5.0
4990,4990,184212,1.0,4.0,1.0,0.0,1.0,7.0
4991,4991,207010,1.0,8.0,2.0,0.0,1.0,12.0
4992,4992,190151,1.0,3.0,1.0,1.0,1.0,7.0
4993,4993,168286,1.0,1.0,1.0,1.0,2.0,6.0
4994,4994,176389,1.0,1.0,0.0,0.0,1.0,3.0
4995,4995,200975,1.0,0.0,0.0,0.0,0.0,1.0
4996,4996,178418,1.0,50.0,1.0,1.0,2.0,55.0
4997,4997,173340,1.0,1.0,1.0,1.0,1.0,5.0
4998,4998,200973,1.0,1.0,0.0,1.0,0.0,3.0
4999,4999,197593,1.0,1.0,1.0,0.0,1.0,4.0
5000,5000,188783,1.0,1.0,1.0,1.0,1.0,5.0
5001,5001,206092,1.0,1.0,1.0,0.0,1.0,4.0
5002,5002,185107,1.0,0.0,0.0,0.0,1.0,2.0
5003,5003,163362,1.0,1.0,1.0,1.0,1.0,5.0
5004,5004,167254,1.0,0.0,1.0,1.0,1.0,4.0
5005,5005,171467,1.0,1.0,0.0,0.0,0.0,2.0
5006,5006,155615,1.0,1.0,1.0,0.0,1.0,4.0
5007,5007,173339,1.0,0.0,0.0,0.0,0.0,1.0
5008,5008,206079,1.0,1.0,0.0,0.0,1.0,3.0
5009,5009,157300,1.0,1.0,1.0,1.0,1.0,5.0
5010,5010,174353,1.0,1.0,1.0,0.0,1.0,4.0
5011,5011,179789,1.0,1.0,1.0,0.0,1.0,4.0
5012,5012,179652,1.0,0.0,1.0,0.0,1.0,3.0
5013,5013,186019,1.0,1.0,0.0,0.0,1.0,3.0
